student_id,name,age,course_name,category,lead_score,priority_tier,counsellor_action
39d5df65-5fbb-4249-818e-62ced5a57d2e,Kathleen Liu,50.0,Lose every as.,AI,42.2,P3_COLD,Drip Re-engagement / Free Masterclass
f6d34773-017d-490f-b542-2162fa1d0a52,Bethany Guzman,26.0,Together event.,Data Science,42.0,P3_COLD,Drip Re-engagement / Free Masterclass
a2e93c5c-c2d1-4767-b8de-610fbb3a385a,Jamie Whitehead,33.0,Customer fear reveal.,Web Development,41.9,P3_COLD,Drip Re-engagement / Free Masterclass
a2e93c5c-c2d1-4767-b8de-610fbb3a385a,Jamie Whitehead,33.0,Customer fear reveal.,Web Development,41.9,P3_COLD,Drip Re-engagement / Free Masterclass
2cacb652-68cd-4e12-bf5b-935183e13119,Douglas Smith,24.0,Brother article democratic.,Blockchain,41.9,P3_COLD,Drip Re-engagement / Free Masterclass
4a45b263-c3b4-41b1-9fe5-53acea097500,Amy Campbell,46.0,Sell fill.,Web Development,41.8,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,John Rodriguez,33.0,Board style.,AI,41.8,P3_COLD,Drip Re-engagement / Free Masterclass
6878b5f8-5d6d-4a90-818c-a02faf92aa59,Jessica Lewis,24.0,Win knowledge.,Blockchain,41.7,P3_COLD,Drip Re-engagement / Free Masterclass
cdd93295-a8c1-4aeb-9671-7c6965ea56c7,Brandon Butler,47.0,Seat party.,Web Development,41.6,P3_COLD,Drip Re-engagement / Free Masterclass
d1ab594d-ae15-4a99-84d0-9b4dbaf032de,Ashley Nelson,18.0,More game say.,Web Development,41.5,P3_COLD,Drip Re-engagement / Free Masterclass
084f8f03-498b-4839-af66-eb928c3d31af,Christopher Mason,35.0,Line head foot.,Web Development,41.4,P3_COLD,Drip Re-engagement / Free Masterclass
7ca71eb5-ca89-48eb-9d08-d5880f4a5399,John Sparks,38.0,Civil.,Blockchain,41.3,P3_COLD,Drip Re-engagement / Free Masterclass
662422f9-0215-4daa-98af-367c4b41a253,Linda Buckley,41.0,Data Science Bootcamp,Cloud Computing,41.3,P3_COLD,Drip Re-engagement / Free Masterclass
2a9c0f1d-c383-40b1-862a-ca54cb3206d3,Douglas Smith,38.0,Do myself very.,AI,41.1,P3_COLD,Drip Re-engagement / Free Masterclass
bf7929e6-92f8-4ae3-b9da-f28f4ebe3d87,Danielle Smith,29.0,Financial become stay.,Cybersecurity,41.1,P3_COLD,Drip Re-engagement / Free Masterclass
0e3fb8ef-81c5-4edf-8613-e52a93661499,Ashley Garcia,38.0,Network Defense,Cybersecurity,40.8,P3_COLD,Drip Re-engagement / Free Masterclass
5ebffcfe-d828-4180-b7b4-8214e09a6937,Travis Melton,49.0,Too some.,Cybersecurity,40.8,P3_COLD,Drip Re-engagement / Free Masterclass
8abe1fcf-9745-4c06-b3e8-64244ee25902,Stacey Franklin,43.0,Data Science Bootcamp,Cloud Computing,40.6,P3_COLD,Drip Re-engagement / Free Masterclass
2dd04c58-0f2f-445d-bf6d-3d6d18950646,Christopher Waller,39.0,Seat at describe trial.,Web Development,40.6,P3_COLD,Drip Re-engagement / Free Masterclass
d8915e2c-74c4-475c-9480-577e436b174d,Edward Rodgers,33.0,Entire community window everything.,Cloud Computing,40.6,P3_COLD,Drip Re-engagement / Free Masterclass
d685ed45-3adc-465d-a278-80b1161f856e,Jacqueline Brewer,47.0,Data Science Bootcamp,Cybersecurity,40.6,P3_COLD,Drip Re-engagement / Free Masterclass
776395ce-284a-4ec9-9fff-9a734069a597,Sarah Hernandez,21.0,Under book might.,AI,40.5,P3_COLD,Drip Re-engagement / Free Masterclass
d78674b2-84ee-481e-b1c6-73e5a536ea3b,Alyssa Chavez,39.0,Both mouth common.,AI,40.3,P3_COLD,Drip Re-engagement / Free Masterclass
56b80e5a-e1f9-40cd-8e4e-1224b2c7092e,Douglas Smith,18.0,Enter this necessary.,Cloud Computing,40.3,P3_COLD,Drip Re-engagement / Free Masterclass
ced477eb-9472-48e4-98ce-ecc87d5098f4,Frank Velasquez,44.0,Gas my chair.,Data Science,40.3,P3_COLD,Drip Re-engagement / Free Masterclass
559e1dc9-cc38-433a-9ddd-f72e0184447a,Douglas Smith,48.0,Manage strategy.,Data Science,40.3,P3_COLD,Drip Re-engagement / Free Masterclass
6acd3c29-9c54-4e83-ba6d-bd5d2d557d76,Thomas Martinez,34.0,Church upon two.,Cloud Computing,40.3,P3_COLD,Drip Re-engagement / Free Masterclass
0a70bed1-1a0d-4ea7-bb27-cf0a217fa0e4,Lindsay Walsh,37.0,Lead.,Cybersecurity,40.2,P3_COLD,Drip Re-engagement / Free Masterclass
9fa08754-3c9d-4aae-b2da-ad4dc7ab75a0,Alan Stout,40.0,Scene walk receive.,Data Science,40.1,P3_COLD,Drip Re-engagement / Free Masterclass
81cd7f73-52fc-4692-8d49-1480c5faf5a4,Adam Chapman,27.0,Data Science Bootcamp,Cybersecurity,40.0,P3_COLD,Drip Re-engagement / Free Masterclass
5c486442-80cd-4568-83cb-7e07107f87e0,Mrs. Laura Green,40.0,Data Science Bootcamp,Cybersecurity,39.9,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Douglas Smith,30.0,May everybody.,AI,39.9,P3_COLD,Drip Re-engagement / Free Masterclass
463b1181-67f4-4f9e-a759-257e49f49ee1,Cody Lee,38.0,Until machine.,Cybersecurity,39.9,P3_COLD,Drip Re-engagement / Free Masterclass
f6d9c2cd-de95-43bf-bf7c-6c35e38c6996,Charles Owens,33.0,Then young.,Web Development,39.7,P3_COLD,Drip Re-engagement / Free Masterclass
3bb86497-0eee-4b1f-b3b1-0bbb5dfdfc42,Samantha Adams,23.0,Off when rather.,Data Science,39.7,P3_COLD,Drip Re-engagement / Free Masterclass
cfcd7629-bd48-4630-855d-442cf047bdd8,John Duran,45.0,Yard.,Blockchain,39.6,P3_COLD,Drip Re-engagement / Free Masterclass
475700cc-9ee0-41d3-a4cc-383965752c13,Jose Avery,45.0,Paper himself.,Cloud Computing,39.6,P3_COLD,Drip Re-engagement / Free Masterclass
d84a4057-dd34-4c2e-a38e-13b4e121d41e,Danielle Powell,20.0,Wind size.,Cloud Computing,39.5,P3_COLD,Drip Re-engagement / Free Masterclass
d84a4057-dd34-4c2e-a38e-13b4e121d41e,Danielle Powell,20.0,Wind size.,Cloud Computing,39.5,P3_COLD,Drip Re-engagement / Free Masterclass
dd183a9f-5eab-411c-bf74-40fec1db7044,Ryan Lyons,39.0,Here pass grow.,Blockchain,39.5,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Diana Ortega,38.0,East feel alone.,Cloud Computing,39.4,P3_COLD,Drip Re-engagement / Free Masterclass
4886034d-dc7f-4127-89ae-9a6e20f344b9,Kimberly Castro,40.0,Sing teacher property.,AI,39.4,P3_COLD,Drip Re-engagement / Free Masterclass
4758a840-0472-4404-8d03-0064c7f68d39,Jeffrey Newton,48.0,Image free message.,Cybersecurity,39.3,P3_COLD,Drip Re-engagement / Free Masterclass
b2a5eab2-e7a1-4d98-b6ba-f5e7c517427e,Kristin Powell DVM,33.0,Moment personal.,Web Development,39.3,P3_COLD,Drip Re-engagement / Free Masterclass
e4441212-b2ed-4771-b2b5-03427f14d836,Derek Jones,44.0,Above road.,Cybersecurity,39.3,P3_COLD,Drip Re-engagement / Free Masterclass
4758a840-0472-4404-8d03-0064c7f68d39,Jeffrey Newton,48.0,Image free message.,Cybersecurity,39.3,P3_COLD,Drip Re-engagement / Free Masterclass
e4441212-b2ed-4771-b2b5-03427f14d836,Derek Jones,44.0,Above road.,Cybersecurity,39.3,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Meredith Walters,46.0,And enjoy.,Data Science,39.3,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Stacie Bradley,33.0,Attorney he.,Web Development,39.2,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Harold Kennedy,29.0,Reduce ready military.,Web Development,39.2,P3_COLD,Drip Re-engagement / Free Masterclass
a07b5c4a-9492-4a87-b353-2ffb18f1bbc5,Kristopher Gonzalez,31.0,Ever.,Blockchain,39.1,P3_COLD,Drip Re-engagement / Free Masterclass
05f9d8c6-7f20-4e7b-959e-544516bbf10e,Diane Myers,30.0,Seven reveal.,Web Development,39.1,P3_COLD,Drip Re-engagement / Free Masterclass
bf1acb92-90a2-413c-8eb5-86cdb112976f,Nathan Calhoun,40.0,Positive thank.,Cybersecurity,39.1,P3_COLD,Drip Re-engagement / Free Masterclass
aeddaf97-61b5-4bd1-b280-4755b9a9a4b7,Steven Hines,26.0,Career not.,Data Science,39.1,P3_COLD,Drip Re-engagement / Free Masterclass
0d6ac562-6a09-4106-8e7e-a33b6dac26df,Joseph Brown,32.0,Attention leader minute.,Blockchain,39.1,P3_COLD,Drip Re-engagement / Free Masterclass
31110ecd-e446-49bd-8250-d543e175f5a6,Mary Lowe,45.0,Series cut else.,AI,39.0,P3_COLD,Drip Re-engagement / Free Masterclass
238b6df0-4b44-4db4-a484-408c2db0d18b,Alicia Blackburn,33.0,Significant election.,Blockchain,39.0,P3_COLD,Drip Re-engagement / Free Masterclass
ba804572-5b48-412d-b4fc-7300d2d44548,Cynthia Thomas,46.0,Data Science Bootcamp,Cloud Computing,38.8,P3_COLD,Drip Re-engagement / Free Masterclass
c0bd57d8-af48-4d9a-9e39-37ff32db6765,Amy Mendoza,19.0,Message agency sometimes coach.,Web Development,38.7,P3_COLD,Drip Re-engagement / Free Masterclass
582eb106-3e6d-445c-be4f-349f8f578253,Charles Hernandez,33.0,Mrs yeah data.,AI,38.7,P3_COLD,Drip Re-engagement / Free Masterclass
775229f1-3d4a-404a-aeca-784b694019c0,Deborah Chambers,21.0,Affect miss.,Web Development,38.6,P3_COLD,Drip Re-engagement / Free Masterclass
2cede0d6-9b47-4235-9987-1ebf19cfa604,Brad Edwards,44.0,Long on.,Blockchain,38.6,P3_COLD,Drip Re-engagement / Free Masterclass
e90d44e2-ae29-4bd9-9486-dc7ace703837,Mr. Edward Hodges,26.0,Woman.,AI,38.5,P3_COLD,Drip Re-engagement / Free Masterclass
0bcee3a7-c859-4b4c-ac32-62eb59dc9330,Chloe Benson,40.0,Data Science Bootcamp,Web Development,38.5,P3_COLD,Drip Re-engagement / Free Masterclass
0bcee3a7-c859-4b4c-ac32-62eb59dc9330,Chloe Benson,40.0,Data Science Bootcamp,Web Development,38.5,P3_COLD,Drip Re-engagement / Free Masterclass
01f05ced-ce1b-48df-a1ab-cc2ec9c2dae5,Michael King,37.0,Head.,Web Development,38.4,P3_COLD,Drip Re-engagement / Free Masterclass
6f18f1ca-1177-42f3-bf9d-00a0653b9f5e,Doris Santos,23.0,Commercial probably usually.,AI,38.4,P3_COLD,Drip Re-engagement / Free Masterclass
c2584122-a263-4506-813f-4c9207641061,Hunter Hunter,43.0,Data Science Bootcamp,Data Science,38.3,P3_COLD,Drip Re-engagement / Free Masterclass
09b34d9f-aab7-47a3-bc12-f382b9cd02f9,Tammy Perez,38.0,Next easy.,Blockchain,38.3,P3_COLD,Drip Re-engagement / Free Masterclass
09b34d9f-aab7-47a3-bc12-f382b9cd02f9,Tammy Perez,38.0,Next easy.,Blockchain,38.3,P3_COLD,Drip Re-engagement / Free Masterclass
cce2b0ba-63f6-4790-8156-8a3fe76b4629,Maureen Snow,47.0,Data Science Bootcamp,Cybersecurity,38.3,P3_COLD,Drip Re-engagement / Free Masterclass
79533dc2-bfaa-4a0f-8388-52a39a9ae08b,William English,33.0,Win example contain.,Web Development,38.2,P3_COLD,Drip Re-engagement / Free Masterclass
3f0e5140-1990-4619-9fac-0bc098591339,Jasmine Clay,23.0,Indicate kid should.,AI,38.2,P3_COLD,Drip Re-engagement / Free Masterclass
12ba1905-9397-42e3-a7b4-e27a6f0de865,Brittany Savage,30.0,Word class surface.,AI,38.2,P3_COLD,Drip Re-engagement / Free Masterclass
3f0e5140-1990-4619-9fac-0bc098591339,Jasmine Clay,23.0,Indicate kid should.,AI,38.2,P3_COLD,Drip Re-engagement / Free Masterclass
1592abbd-0524-4404-88d8-6820c9eaaec6,Megan Johnson,45.0,Tonight nearly red.,Cybersecurity,38.1,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Joshua Evans,26.0,Tend southern.,AI,37.7,P3_COLD,Drip Re-engagement / Free Masterclass
a51f97c6-ef6d-4d88-9a81-4cc3f34f658f,Lori Conley,42.0,Data Science Bootcamp,Cloud Computing,37.7,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Joshua Evans,26.0,Tend southern.,AI,37.7,P3_COLD,Drip Re-engagement / Free Masterclass
328e0ef1-7322-4ff1-87ac-0b0c5f37662e,Colleen Myers,38.0,Girl stand.,Cybersecurity,37.7,P3_COLD,Drip Re-engagement / Free Masterclass
75b669aa-9051-44a5-b2a3-47c6bc95a878,Natalie Gutierrez,41.0,House concern.,Blockchain,37.5,P3_COLD,Drip Re-engagement / Free Masterclass
825781ed-65ba-4174-86fa-42a896a69faa,Douglas Smith,18.0,Expect with.,Cybersecurity,37.4,P3_COLD,Drip Re-engagement / Free Masterclass
e2b47ed3-802c-4c0a-8beb-eee739a45420,Sheila Richard,41.0,Message.,Cloud Computing,37.3,P3_COLD,Drip Re-engagement / Free Masterclass
817df180-3d5f-4ad6-8745-580815677427,Stacy Reed,38.0,Positive attention pressure.,Cybersecurity,37.3,P3_COLD,Drip Re-engagement / Free Masterclass
674b0f10-a36b-4d3d-b02a-d3632f419c24,Megan Williams,32.0,Party property cut.,AI,37.2,P3_COLD,Drip Re-engagement / Free Masterclass
1cb70683-6586-4241-8d72-023e7db34224,John Sherman,33.0,Respond attorney.,AI,37.1,P3_COLD,Drip Re-engagement / Free Masterclass
4a57c16f-88ab-4d79-9731-ae1173c1b1b6,Thomas Parsons,40.0,Fact professional middle executive.,Cybersecurity,37.1,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Lisa Williams,47.0,Lead area modern.,AI,37.1,P3_COLD,Drip Re-engagement / Free Masterclass
c5e18c2b-84ed-4f53-93a9-9a4cd5cecc8d,Erin Weber,42.0,Research idea how office.,AI,37.1,P3_COLD,Drip Re-engagement / Free Masterclass
51e19302-345f-4388-9b73-7e9a61ed3ee7,Gregory Ochoa,50.0,Different administration myself send.,Web Development,37.1,P3_COLD,Drip Re-engagement / Free Masterclass
832c07df-1e2a-460d-9e19-415a8bd8c763,Dennis Stafford,30.0,Last forget.,Web Development,37.0,P3_COLD,Drip Re-engagement / Free Masterclass
2204f5d0-c9af-4495-97f2-5ff0c667846f,Mr. Logan Chen DVM,40.0,Bag difficult beyond.,Data Science,36.9,P3_COLD,Drip Re-engagement / Free Masterclass
d6ddf16c-3714-4d71-9d47-37b2a1e01193,Benjamin Gomez,33.0,Eye its specific.,AI,36.9,P3_COLD,Drip Re-engagement / Free Masterclass
b83cf306-c01d-4b24-ae4e-3e52fcb0e6ae,Tammy Wise,44.0,Data Science Bootcamp,Web Development,36.8,P3_COLD,Drip Re-engagement / Free Masterclass
a0b332aa-ba21-46cb-bc0e-5e47230f575a,Rachel Grant,18.0,Data Science Bootcamp,AI,36.8,P3_COLD,Drip Re-engagement / Free Masterclass
ef35dd71-db17-4572-a9a8-40baecb2f9ea,Mr. Dustin Benson,24.0,Worry radio great.,AI,36.8,P3_COLD,Drip Re-engagement / Free Masterclass
d57a8b05-076f-4716-99e0-19d5457b3272,Robert Russell,40.0,Whose hundred.,AI,36.7,P3_COLD,Drip Re-engagement / Free Masterclass
5dab4a58-472e-419d-a7be-abfffa77b0b1,Samuel Foster,48.0,Certain our.,AI,36.7,P3_COLD,Drip Re-engagement / Free Masterclass
266f46fc-118e-4d20-b364-c01be49978b5,Craig Everett,32.0,Age key.,Web Development,36.7,P3_COLD,Drip Re-engagement / Free Masterclass
5dab4a58-472e-419d-a7be-abfffa77b0b1,Samuel Foster,48.0,Certain our.,AI,36.7,P3_COLD,Drip Re-engagement / Free Masterclass
8b7bd5d8-6895-4acc-bbff-2e06a437f554,Charles Roberson,32.0,Church truth.,AI,36.7,P3_COLD,Drip Re-engagement / Free Masterclass
a2202974-6947-442c-a0dd-b67bcef6d3cf,Matthew Cook,27.0,Fly never.,AI,36.6,P3_COLD,Drip Re-engagement / Free Masterclass
7a8f809e-8e69-415a-8af7-8c84a160e3a0,Christopher Koch,40.0,Chance such medical.,AI,36.6,P3_COLD,Drip Re-engagement / Free Masterclass
86d791e8-8692-413a-ba98-347922304004,George Washington,43.0,Data Science Bootcamp,Cybersecurity,36.6,P3_COLD,Drip Re-engagement / Free Masterclass
a2202974-6947-442c-a0dd-b67bcef6d3cf,Matthew Cook,27.0,Fly never.,AI,36.6,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Tracey Johnson,48.0,Unit city outside.,Cybersecurity,36.5,P3_COLD,Drip Re-engagement / Free Masterclass
002ded84-7e2a-4565-8c11-96f135455247,Ms. Carolyn Bailey,33.0,Feeling second decision.,Blockchain,36.5,P3_COLD,Drip Re-engagement / Free Masterclass
4000c580-d3ac-4c00-b2d1-52016515fad7,Douglas Smith,30.0,Bar factor case movement.,AI,36.4,P3_COLD,Drip Re-engagement / Free Masterclass
3f1eb42f-4ea0-4911-b03c-8ca5c05328b0,Cameron Adams,24.0,Fall second a.,AI,36.4,P3_COLD,Drip Re-engagement / Free Masterclass
0822dc34-db98-4fa8-b62f-35957173b547,Sabrina Barajas,50.0,Free none beyond.,Cybersecurity,36.3,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Tracy Hendrix,22.0,Government.,Cybersecurity,36.3,P3_COLD,Drip Re-engagement / Free Masterclass
e9c73c59-3461-4e54-bc7a-8bea93e77d6c,Robert Jones,33.0,Send find too.,Blockchain,36.3,P3_COLD,Drip Re-engagement / Free Masterclass
1c85616e-afd8-462b-8e9d-0956ce2e5c38,Linda Howell,19.0,Data Science Bootcamp,AI,36.3,P3_COLD,Drip Re-engagement / Free Masterclass
ab09c81d-d441-4c97-8f01-1060e0cb4f99,Eric Delgado,33.0,Party southern best.,AI,36.3,P3_COLD,Drip Re-engagement / Free Masterclass
7cd7824e-b20f-45a8-8b35-ece33af2b745,Douglas Smith,42.0,Actually mention.,Blockchain,36.3,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Patrick Moreno,27.0,Least across ok head.,Web Development,36.2,P3_COLD,Drip Re-engagement / Free Masterclass
3471c639-d4bd-4df0-b79f-4b673eabd344,Tiffany Smith,43.0,Cover exactly either eat.,Web Development,36.1,P3_COLD,Drip Re-engagement / Free Masterclass
5da43a0b-bbd1-48e2-b3ee-f0bff9df63b9,Derrick Brooks,44.0,Follow magazine assume.,Data Science,36.1,P3_COLD,Drip Re-engagement / Free Masterclass
1e988ada-a6e1-4f17-890b-ad2ae2b08254,Michele Flynn,49.0,Garden project.,Data Science,36.1,P3_COLD,Drip Re-engagement / Free Masterclass
da4c865b-240d-4dc5-abd4-5b4b208f9e80,John Tucker,22.0,Data Science Bootcamp,Blockchain,36.1,P3_COLD,Drip Re-engagement / Free Masterclass
3471c639-d4bd-4df0-b79f-4b673eabd344,Tiffany Smith,43.0,Cover exactly either eat.,Web Development,36.1,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Martin Frank,42.0,Sea service.,AI,36.0,P3_COLD,Drip Re-engagement / Free Masterclass
dc000898-b6ce-488f-90c7-f8639507afb8,Olivia Mills,33.0,Build.,AI,36.0,P3_COLD,Drip Re-engagement / Free Masterclass
e84ce70e-cb74-4700-8f04-89f2a51479ea,Christopher Davis,46.0,Through environmental.,Cloud Computing,36.0,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Stephanie Gregory,34.0,Once best.,AI,36.0,P3_COLD,Drip Re-engagement / Free Masterclass
9e8aff34-ac22-4b7f-acd2-0e99b1da6687,John White,19.0,Political do.,Web Development,36.0,P3_COLD,Drip Re-engagement / Free Masterclass
47290863-ac7f-4317-9850-6522c5804b5e,Matthew Henderson,31.0,Seek thousand.,Cybersecurity,36.0,P3_COLD,Drip Re-engagement / Free Masterclass
380f5fa0-a796-4d8e-a39e-432da5830bc0,Christopher Wells,39.0,News into.,Blockchain,35.9,P3_COLD,Drip Re-engagement / Free Masterclass
35ecca6e-f46f-4960-996d-288913761a93,Jacob Ortiz,41.0,History probably.,Cybersecurity,35.9,P3_COLD,Drip Re-engagement / Free Masterclass
5692cf7b-054c-4272-bcf6-1f8bc5a002f5,Dean Love,32.0,Draw occur tonight.,Blockchain,35.9,P3_COLD,Drip Re-engagement / Free Masterclass
d34bd7a3-883a-4a82-a97b-5d7c6e40d6a6,Jeremy Hernandez,31.0,Test.,Data Science,35.9,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Laura Juarez,41.0,Data Science Bootcamp,AI,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
f5290b9f-a18e-4579-9a1c-1ec43589c2d2,Andrew Orr,18.0,Letter particular.,Blockchain,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
2eeeeb88-f411-4205-a30a-8afd6da08bd6,Dr. Eric Brewer MD,44.0,Data Science Bootcamp,AI,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
2d461207-56a9-4ab3-8870-0a747e179c29,Sabrina Vazquez,21.0,Design can.,Data Science,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
172cd092-2773-4a83-a7ca-90d6306cd607,Douglas Smith,22.0,Standard world defense.,Cloud Computing,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
c8f3997f-b322-41ff-b369-f3870eff5e10,Christine Moore,42.0,Body risk.,Cybersecurity,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
d3097ef5-2346-4c82-ad36-a9dabf483f43,Christian Smith,42.0,Executive there.,Cloud Computing,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
058f963f-2643-4e4f-a6b9-eaec935a16f1,Michael Waller,32.0,Here quickly alone.,Cloud Computing,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
f5290b9f-a18e-4579-9a1c-1ec43589c2d2,Andrew Orr,18.0,Letter particular.,Blockchain,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
554cbd41-36e2-4192-9b75-fe40c08a54c7,Ronald Welch,28.0,Base pick.,Data Science,35.8,P3_COLD,Drip Re-engagement / Free Masterclass
88b6d121-5974-48ab-9d5a-296d9ef96315,Andrea Mendoza,47.0,Today for inside.,Cloud Computing,35.7,P3_COLD,Drip Re-engagement / Free Masterclass
2d81d293-c5d3-46cc-991c-dce04f5a6b87,Catherine Williams,48.0,Glass stand.,Data Science,35.7,P3_COLD,Drip Re-engagement / Free Masterclass
32ffc27b-a036-425c-92ff-e4ba171cfdbd,Douglas Smith,33.0,Else suffer require.,Cloud Computing,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
65228885-ccd4-440f-9006-9563bfce6fef,Mrs. Erica Gross,50.0,Protect section student.,AI,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
474e5803-aaad-425d-83b3-edb666ef88d0,Gregory Hudson,38.0,Each.,Blockchain,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
bda508ab-fba7-4733-8ef2-453ff2c352e1,Thomas Gomez,33.0,Attention as.,AI,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
931e6397-1b8a-4a98-8cc1-703d2a860347,Gina Walton,45.0,Bar dog.,Cybersecurity,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
3e95f44b-25b6-4a81-9c6d-b003a1a0670e,Connor Nguyen,30.0,Market.,AI,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
088fd7ea-e29c-427c-9e8f-f7fb36af2de6,Terry Mccall,25.0,Live dog.,AI,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
bdafd9ed-c21b-4d4a-a71d-f20aae00b551,Mary Coleman,42.0,Development ahead.,AI,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
2a2ed08f-624b-48d9-a4ba-4b4289fe07dc,Joseph Smith,36.0,Way goal.,Data Science,35.6,P3_COLD,Drip Re-engagement / Free Masterclass
509dcc23-4965-4c91-8bcc-b12feda1c47d,Matthew Cline,28.0,Python for Data Science,Data Science,35.5,P3_COLD,Drip Re-engagement / Free Masterclass
3ceaa1c4-bc87-41b1-9785-0f9ad4881ba4,Mr. Sean White,33.0,Own responsibility.,AI,35.5,P3_COLD,Drip Re-engagement / Free Masterclass
f0261f94-7b66-4f30-9837-c3a7975cb68e,Luis Schwartz,27.0,Enough after those.,Data Science,35.5,P3_COLD,Drip Re-engagement / Free Masterclass
a2a25c24-7ea7-495f-bacf-b9ddf9455f82,Matthew Abbott,29.0,Memory accept.,Web Development,35.4,P3_COLD,Drip Re-engagement / Free Masterclass
532a0435-44d1-4c83-b6a7-1eb3531dbad7,Nancy Gonzales,29.0,Cold live style.,Web Development,35.4,P3_COLD,Drip Re-engagement / Free Masterclass
532a0435-44d1-4c83-b6a7-1eb3531dbad7,Nancy Gonzales,29.0,Cold live style.,Web Development,35.4,P3_COLD,Drip Re-engagement / Free Masterclass
915eaae0-55a2-42d8-8380-8d779913bbbd,Amy Phillips,45.0,Who natural finish.,Cloud Computing,35.4,P3_COLD,Drip Re-engagement / Free Masterclass
541c0ec5-09a2-4c36-b2c4-2f325885ca78,Kelsey Bonilla,30.0,Wide discuss certainly.,Data Science,35.4,P3_COLD,Drip Re-engagement / Free Masterclass
ea561c2f-c87b-446a-87c8-a7c03447b13c,Karen Baxter MD,41.0,Through find speech.,Web Development,35.4,P3_COLD,Drip Re-engagement / Free Masterclass
c97c5cb3-aa6f-4dd9-8dfa-915acadccea5,Mr. Ricky Rogers,35.0,Stock new.,Cybersecurity,35.2,P3_COLD,Drip Re-engagement / Free Masterclass
fcc3ff1f-3315-4391-b3c6-6a755b13e80e,Donald Woods,22.0,Be wall make.,Web Development,35.2,P3_COLD,Drip Re-engagement / Free Masterclass
9766145f-1592-415d-bc64-893e35dfe80f,Nicholas Taylor,46.0,Data Science Bootcamp,AI,35.2,P3_COLD,Drip Re-engagement / Free Masterclass
f01e1adc-0f51-4a43-9da6-718c8df35a51,Nicholas Kim,22.0,Sit out pay.,Blockchain,35.1,P3_COLD,Drip Re-engagement / Free Masterclass
c972bb5d-979e-48a9-8173-6f8e3558b00e,Jerry Bishop,24.0,Able support.,Blockchain,35.1,P3_COLD,Drip Re-engagement / Free Masterclass
7590f6da-3f66-4a14-a632-30ee309c7adb,Aaron Morris,40.0,Me democratic guy follow.,Web Development,35.1,P3_COLD,Drip Re-engagement / Free Masterclass
25e44ecc-60df-40b8-ac66-69006248586f,James Baird,33.0,Him raise analysis.,Cybersecurity,35.1,P3_COLD,Drip Re-engagement / Free Masterclass
4a4b0cc9-675f-476f-973a-1cb89a66b1cd,Zachary Mcdonald,49.0,Make idea join.,Cybersecurity,35.1,P3_COLD,Drip Re-engagement / Free Masterclass
7eaa44f7-3de6-4951-9c13-196011d0adf0,Miss Paula Hanna,24.0,Wind fall create.,Web Development,35.1,P3_COLD,Drip Re-engagement / Free Masterclass
1214e5e1-eaee-4a2f-a637-b94ea3ac85fd,Lisa Perry,23.0,Note together peace collection.,Blockchain,35.0,P3_COLD,Drip Re-engagement / Free Masterclass
